begin,open,close,high,low,value,volume,end,return,volatility,volume_zscore
2026-06-30 12:50:00,2400.4,2392.4,2412.4,2392.05,0,17688,2026-06-30 12:59:59,-0.0032912552597592626,0.0025010810828915682,1.9404337887116492
2026-06-30 13:00:00,2392.5,2389.0,2396.4,2388.05,0,6989,2026-06-30 13:09:59,-0.001421167028924919,0.002486306569781524,0.13679318282412814
2026-06-30 13:10:00,2389.1,2388.4,2390.95,2387.95,0,3464,2026-06-30 13:19:59,-0.0002511511092506691,0.002486130689401944,-0.44871399938013046
2026-06-30 13:20:00,2388.15,2384.45,2389.8,2383.1,0,7663,2026-06-30 13:29:59,-0.0016538268296768521,0.0024857629526784998,0.23986540247670185
2026-06-30 13:30:00,2384.3,2388.65,2388.95,2382.65,0,6087,2026-06-30 13:39:59,0.0017614124850595658,0.0024835044918985224,-0.0400341226523641
2026-06-30 13:40:00,2388.5,2386.05,2390.7,2384.8,0,2732,2026-06-30 13:49:59,-0.0010884809411173535,0.002489311476578766,-0.6152190683170378
2026-06-30 13:50:00,2386.35,2385.65,2390.0,2384.1,0,5745,2026-06-30 13:59:59,-0.00016764108044675652,0.0024902713030472744,-0.11675496080299828
2026-06-30 14:00:00,2385.85,2382.65,2392.8,2381.7,0,7806,2026-06-30 14:09:59,-0.0012575189151803334,0.0024993466944300325,0.213988160925014
2026-06-30 14:10:00,2382.95,2386.7,2387.65,2382.75,0,2228,2026-06-30 14:19:59,0.0016997880511193664,0.0025070308618125904,-0.7593125709782096
2026-06-30 14:20:00,2387.0,2380.25,2388.3,2380.0,0,4421,2026-06-30 14:29:59,-0.002702476222399053,0.002480211022395666,-0.3758788737893838
2026-06-30 14:30:00,2380.55,2379.3,2382.8,2377.2,0,4629,2026-06-30 14:39:59,-0.0003991177397331125,0.0024643227976708405,-0.3179850459078278
2026-06-30 14:40:00,2379.15,2376.4,2379.8,2372.25,0,4776,2026-06-30 14:49:59,-0.001218845879040087,0.0024710849964975443,-0.29665394850134347
2026-06-30 14:50:00,2376.3,2380.0,2383.1,2375.4,0,4529,2026-06-30 14:59:59,0.001514896482073702,0.0024784704386945897,-0.3453471178981601
2026-06-30 15:00:00,2380.0,2380.6,2383.2,2376.3,0,2355,2026-06-30 15:09:59,0.00025210084033600033,0.0024756209265099733,-0.7224294394502672
2026-06-30 15:10:00,2380.75,2383.15,2384.75,2380.5,0,2217,2026-06-30 15:19:59,0.0010711585314626682,0.0024762564591671757,-0.7461682694664465
2026-06-30 15:20:00,2383.1,2371.05,2383.6,2370.0,0,6511,2026-06-30 15:29:59,-0.005077313639510694,0.0025845822601305132,-0.012280090498290609
2026-06-30 15:30:00,2371.0,2369.8,2374.6,2365.65,0,6932,2026-06-30 15:39:59,-0.0005271925939984712,0.002585709943420258,0.04287771751184134
2026-06-30 15:40:00,2369.7,2372.0,2374.5,2367.5,0,4272,2026-06-30 15:49:59,0.0009283483838298245,0.002587491990756695,-0.44372506498931563
2026-06-30 15:50:00,2372.05,2375.35,2377.5,2371.35,0,3034,2026-06-30 15:59:59,0.0014123102866778758,0.00259394344126151,-0.6754401625910531
2026-06-30 16:00:00,2375.3,2378.55,2382.0,2375.3,0,4583,2026-06-30 16:09:59,0.0013471698907530083,0.002599320290853452,-0.41527006247199477
2026-06-30 16:10:00,2378.75,2377.5,2383.6,2377.0,0,2646,2026-06-30 16:19:59,-0.0004414454184272776,0.002595565630841879,-0.7735461214901872
2026-06-30 16:20:00,2377.55,2373.85,2379.0,2373.05,0,2662,2026-06-30 16:29:59,-0.001535226077812868,0.0025920827959372253,-0.7629413362954842
2026-06-30 16:30:00,2374.3,2373.4,2379.85,2369.1,0,3726,2026-06-30 16:39:59,-0.00018956547380832856,0.002585799114540582,-0.5681962650605041
2026-06-30 16:40:00,2373.45,2359.65,2374.2,2359.6,0,7858,2026-06-30 16:49:59,-0.005793376590545241,0.0027200592915315853,0.16378808642515877
2026-06-30 16:50:00,2359.65,2348.15,2360.45,2344.6,0,17617,2026-06-30 16:59:59,-0.004873604136206633,0.002790893714597406,1.8454541795923307
2026-06-30 17:00:00,2348.65,2350.6,2357.4,2346.2,0,11178,2026-06-30 17:09:59,0.0010433745714710785,0.0027949092207567743,0.6661451895296397
2026-06-30 17:10:00,2350.95,2354.25,2356.5,2349.55,0,5870,2026-06-30 17:19:59,0.0015527950310558758,0.0028042981119542425,-0.3120077101420994
2026-06-30 17:20:00,2353.95,2350.2,2355.9,2347.35,0,2980,2026-06-30 17:29:59,-0.0017202930869704147,0.0028141831201136352,-0.8094206043750821
2026-06-30 17:30:00,2350.2,2351.7,2354.95,2345.85,0,2941,2026-06-30 17:39:59,0.0006382435537402031,0.0027657714823899043,-0.7846330825922597
2026-06-30 17:40:00,2351.85,2340.1,2353.3,2339.8,0,9790,2026-06-30 17:49:59,-0.004932601947527315,0.002851068991531674,0.4809584396308151
2026-06-30 17:50:00,2340.3,2337.3,2346.15,2336.65,0,6859,2026-06-30 17:59:59,-0.0011965300628177244,0.0028152006726988176,-0.0582048530286998
2026-06-30 18:00:00,2337.6,2345.2,2350.8,2336.55,0,5581,2026-06-30 18:09:59,0.0033799683395370206,0.0027552845681104218,-0.29078372445397016
2026-06-30 18:10:00,2345.5,2335.15,2350.35,2335.0,0,4085,2026-06-30 18:19:59,-0.004285348797543831,0.002807162117728801,-0.5713842670093275
2026-06-30 18:20:00,2335.3,2339.65,2342.7,2335.05,0,3866,2026-06-30 18:29:59,0.0019270710660985735,0.0028206634265143847,-0.596683422401954
2026-06-30 18:30:00,2339.75,2338.4,2342.6,2337.0,0,1945,2026-06-30 18:39:59,-0.0005342679460602628,0.0027713881801369766,-0.9206678608617876
2026-06-30 18:40:00,2338.45,2343.85,2345.55,2337.5,0,1992,2026-06-30 18:49:59,0.0023306534382483424,0.0027856738670914167,-0.8757298272105152
2026-06-30 18:50:00,2343.6,2341.0,2345.9,2339.8,0,1632,2026-06-30 18:59:59,-0.0012159481195468391,0.002788895834043074,-0.9125524978161015
2026-06-30 19:00:00,2341.45,2336.95,2342.95,2336.95,0,2404,2026-06-30 19:09:59,-0.0017300299017514176,0.0027952628365882047,-0.7574178440010606
2026-06-30 19:10:00,2336.75,2333.2,2337.3,2328.9,0,6616,2026-06-30 19:19:59,-0.0016046556408995105,0.002778551067732666,0.015117180652729172
2026-06-30 19:20:00,2333.1,2330.5,2333.1,2329.3,0,2471,2026-06-30 19:29:59,-0.0011572089833703503,0.0027819212231625684,-0.749039422661528
2026-06-30 19:30:00,2330.65,2334.8,2334.85,2330.45,0,2054,2026-06-30 19:39:59,0.0018450976185369061,0.002796375315855927,-0.7972554290083906
2026-06-30 19:40:00,2334.8,2337.25,2337.25,2334.0,0,2163,2026-06-30 19:49:59,0.001049340414596367,0.0028006690025209413,-0.7648672067920319
2026-06-30 19:50:00,2337.25,2340.4,2342.4,2337.05,0,2322,2026-06-30 19:59:59,0.0013477377259600853,0.002806672812245619,-0.7273772689669549
2026-06-30 20:00:00,2340.1,2339.1,2342.3,2338.0,0,1724,2026-06-30 20:09:59,-0.0005554606050248712,0.002738074927344299,-0.8183725292147648
2026-06-30 20:10:00,2339.2,2343.25,2343.95,2336.45,0,2365,2026-06-30 20:19:59,0.0017741866529861205,0.0027506252269274456,-0.6907195380540645
2026-06-30 20:20:00,2343.6,2341.75,2344.8,2340.55,0,1753,2026-06-30 20:29:59,-0.0006401365624666422,0.0027478217558939257,-0.7902861174116016
2026-06-30 20:30:00,2341.75,2347.75,2350.0,2341.75,0,4554,2026-06-30 20:39:59,0.002562186399060584,0.0023002942711579755,-0.24224188925390602
2026-06-30 20:40:00,2347.75,2345.75,2349.75,2345.4,0,1454,2026-06-30 20:49:59,-0.0008518794590565149,0.0023015696987727435,-0.8937657678941097
2026-06-30 20:50:00,2346.05,2348.9,2348.9,2345.0,0,514,2026-06-30 20:59:59,0.0013428540978366321,0.0021235208259035333,-1.1526680773257887
2026-06-30 21:00:00,2348.5,2346.4,2348.5,2345.5,0,468,2026-06-30 21:09:59,-0.0010643279833113528,0.002109054533773407,-1.1732405733784559
2026-06-30 21:10:00,2346.25,2341.7,2346.4,2341.7,0,1281,2026-06-30 21:19:59,-0.0020030685305149065,0.0020813484183131057,-0.9938776117710837
2026-06-30 21:20:00,2341.95,2341.65,2344.05,2341.5,0,786,2026-06-30 21:29:59,-2.1352009223929436e-05,0.002077101828576857,-1.1092884359054516
2026-06-30 21:30:00,2341.75,2342.25,2343.05,2339.6,0,1215,2026-06-30 21:39:59,0.00025622958170523624,0.002079073272934147,-0.9470120871222641
2026-06-30 21:40:00,2342.75,2345.0,2345.6,2342.55,0,489,2026-06-30 21:49:59,0.0011740847475718574,0.00208239850511285,-1.1342945625761034
2026-06-30 21:50:00,2344.95,2346.2,2348.05,2344.45,0,670,2026-06-30 21:59:59,0.0005117270788912442,0.0020641861706764846,-1.034335470651459
2026-06-30 22:00:00,2346.15,2345.6,2346.7,2344.65,0,614,2026-06-30 22:09:59,-0.0002557326741112753,0.002061517196692374,-1.028696045668097
2026-06-30 22:10:00,2344.7,2347.95,2348.95,2344.55,0,748,2026-06-30 22:19:59,0.0010018758526602056,0.0020701273938587036,-0.9491555717848521
2026-06-30 22:20:00,2347.95,2343.8,2348.0,2343.0,0,1136,2026-06-30 22:29:59,-0.0017674993079067614,0.0020761065387194452,-0.793375916640644
2026-06-30 22:30:00,2343.85,2345.15,2345.8,2343.2,0,439,2026-06-30 22:39:59,0.0005759877122621937,0.002059739424796291,-0.9953484848950963
2026-06-30 22:40:00,2345.2,2347.15,2347.15,2344.3,0,435,2026-06-30 22:49:59,0.0008528239131824211,0.0020380926052071045,-0.9627248383629659
2026-06-30 22:50:00,2346.75,2343.9,2347.15,2343.3,0,330,2026-06-30 22:59:59,-0.001384657989476623,0.0020440448900767307,-0.9605334417861391
2026-06-30 23:00:00,2343.55,2343.5,2344.55,2343.45,0,450,2026-06-30 23:09:59,-0.00017065574469909972,0.0020397755335615623,-0.8907013315587419
2026-06-30 23:10:00,2343.55,2344.75,2345.35,2342.65,0,624,2026-06-30 23:19:59,0.0005333902282909087,0.0020268634841425948,-0.8086366001554708
2026-06-30 23:20:00,2344.75,2344.35,2344.95,2343.9,0,701,2026-06-30 23:29:59,-0.00017059387994455832,0.0020254101462991708,-0.7707362673040846
2026-06-30 23:30:00,2344.4,2343.1,2344.9,2343.05,0,326,2026-06-30 23:39:59,-0.0005331968349435723,0.0020158522972667176,-0.86744082380918
2026-06-30 23:40:00,2343.55,2345.2,2345.95,2343.55,0,422,2026-06-30 23:49:59,0.0008962485596004655,0.0019030319481558784,-0.8046194606621505
2026-07-01 08:50:00,2343.45,2343.45,2343.45,2343.45,0,13,2026-07-01 08:59:59,-0.0007462050144977361,0.0019040112561135758,-0.8922818319259966
2026-07-01 09:00:00,2344.5,2353.3,2362.85,2342.0,0,11894,2026-07-01 09:09:59,0.004203204676865413,0.001998372644801009,2.5126993294812254
2026-07-01 09:10:00,2352.9,2353.05,2355.45,2345.45,0,7047,2026-07-01 09:19:59,-0.00010623379934560084,0.001985544379200304,1.093277508224621
2026-07-01 09:20:00,2353.5,2356.25,2358.0,2352.0,0,3473,2026-07-01 09:29:59,0.0013599371029089369,0.00198574647331235,0.09291767800212673
2026-07-01 09:30:00,2356.3,2353.15,2358.0,2351.0,0,3545,2026-07-01 09:39:59,-0.0013156498673739803,0.0019918766830594988,0.10816753020038174
2026-07-01 09:40:00,2353.35,2353.4,2356.05,2348.5,0,2808,2026-07-01 09:49:59,0.00010624057114938523,0.0019829941168748007,-0.10061595311971813
2026-07-01 09:50:00,2353.2,2356.9,2358.2,2348.5,0,4284,2026-07-01 09:59:59,0.001487209994051053,0.001996805741607128,0.3125037187925898
2026-07-01 10:00:00,2357.45,2355.0,2358.0,2346.2,0,10023,2026-07-01 10:09:59,-0.0008061436632865737,0.0018257552396768154,1.880956817237655
2026-07-01 10:10:00,2355.95,2358.75,2364.05,2354.4,0,10204,2026-07-01 10:19:59,0.0015923566878981443,0.0017009731560001951,2.2754426349154055
2026-07-01 10:20:00,2358.8,2350.85,2359.7,2350.5,0,4532,2026-07-01 10:29:59,-0.0033492315845257137,0.0017631075818796281,0.5464181339895613
2026-07-01 10:30:00,2350.55,2350.05,2353.5,2346.8,0,4627,2026-07-01 10:39:59,-0.00034030244379679164,0.0017494351777861373,0.5916119579760454
2026-07-01 10:40:00,2350.05,2349.3,2356.3,2346.9,0,5416,2026-07-01 10:49:59,-0.00031914214591177714,0.0017330208228985144,0.8408721872127005
2026-07-01 10:50:00,2349.65,2332.7,2351.6,2332.0,0,10934,2026-07-01 10:59:59,-0.007065934533691087,0.0019969483742392083,2.496848908115986
2026-07-01 11:00:00,2332.8,2336.7,2337.0,2322.0,0,18405,2026-07-01 11:09:59,0.0017147511467399124,0.0018912212116647651,4.094672013167539
2026-07-01 11:10:00,2336.55,2330.45,2336.55,2328.6,0,8864,2026-07-01 11:19:59,-0.0026747122009671553,0.0019211873726443516,1.4784139763155346
2026-07-01 11:20:00,2330.5,2331.05,2335.6,2327.1,0,12797,2026-07-01 11:29:59,0.0002574610053853732,0.0018568621562662475,2.352226832962324
2026-07-01 11:30:00,2331.1,2329.7,2332.65,2327.25,0,3655,2026-07-01 11:39:59,-0.0005791381566248033,0.0017585358562693595,0.04678874707050615
2026-07-01 11:40:00,2329.75,2340.7,2343.7,2329.75,0,10294,2026-07-01 11:49:59,0.004721637979139048,0.0018637615458878428,1.6425117374978961
2026-07-01 11:50:00,2340.6,2339.05,2340.75,2332.2,0,5078,2026-07-01 11:59:59,-0.0007049173324217284,0.0018649357147019745,0.34778150378249223
2026-07-01 12:00:00,2339.0,2332.65,2341.0,2332.55,0,4327,2026-07-01 12:09:59,-0.0027361535666189374,0.0018737500772214389,0.1522412230124943
2026-07-01 12:10:00,2332.65,2361.25,2373.0,2329.75,0,24598,2026-07-01 12:19:59,0.012260733500525145,0.0025546525046953646,4.073514601926648
2026-07-01 12:20:00,2361.2,2366.7,2370.5,2354.5,0,18835,2026-07-01 12:29:59,0.002308099523557372,0.0025570125185249027,2.645792252832426
2026-07-01 12:30:00,2366.35,2359.8,2369.8,2358.45,0,7063,2026-07-01 12:39:59,-0.002915451895043608,0.002583067429122666,0.4717332003611896
2026-07-01 12:40:00,2359.85,2357.9,2364.9,2357.9,0,3154,2026-07-01 12:49:59,-0.0008051529790660261,0.002579686494265083,-0.25171926213779844
2026-07-01 12:50:00,2358.0,2359.35,2363.45,2356.8,0,2437,2026-07-01 12:59:59,0.0006149539844775287,0.002569884718526924,-0.3856715922165604
2026-07-01 13:00:00,2359.85,2355.4,2362.85,2353.55,0,3250,2026-07-01 13:09:59,-0.001674189925191194,0.0025806252977945165,-0.2399073127269777
2026-07-01 13:10:00,2355.7,2355.4,2358.55,2352.15,0,4029,2026-07-01 13:19:59,0.0,0.0025749769757626778,-0.10235666644494923
2026-07-01 13:20:00,2355.55,2361.45,2362.65,2354.3,0,2564,2026-07-01 13:29:59,0.0025685658486880314,0.0025957971943724573,-0.3773300034289276
2026-07-01 13:30:00,2361.7,2355.4,2362.35,2354.3,0,2277,2026-07-01 13:39:59,-0.0025619852209446403,0.00261427824537298,-0.4301722696946155
2026-07-01 13:40:00,2355.3,2351.85,2356.55,2349.25,0,2592,2026-07-01 13:49:59,-0.0015071750021228292,0.0026221972979519215,-0.37540802164064374
